order_id,customer_id,restaurant_id,rider_id,calendar_id,weather_id,payment_id,promotion_id,order_timestamp,delivered_timestamp,order_status,delivery_minutes,delivery_fee,platform_fee,cancellation_reason
11023,1403,89,159,564,564,1,2.0,2025-07-17 14:35:00,2025-07-17 15:21:00,Delivered,46.0,60,10,
11024,1341,88,129,384,384,3,12.0,2025-01-18 17:24:00,2025-01-18 18:09:00,Delivered,45.0,40,10,
11025,85,26,12,559,559,3,,2025-07-12 12:38:00,2025-07-12 13:30:00,Delivered,52.0,25,10,
11026,464,29,102,563,563,2,5.0,2025-07-16 17:04:00,2025-07-16 17:50:00,Delivered,46.0,60,10,
11027,1247,78,18,385,385,4,,2025-01-19 16:55:00,2025-01-19 17:25:00,Delivered,30.0,60,10,
11028,1672,93,157,468,468,2,9.0,2025-04-12 20:19:00,,Cancelled,,40,10,Payment Failed
11029,1650,98,263,12,12,4,,2024-01-12 14:13:00,2024-01-12 15:00:00,Delivered,47.0,25,10,
11030,66,19,279,361,361,1,7.0,2024-12-26 21:21:00,2024-12-26 22:13:00,Delivered,52.0,40,10,
11031,1042,60,210,696,696,5,,2025-11-26 13:00:00,2025-11-26 13:29:00,Delivered,29.0,60,10,
11032,1363,88,7,432,432,4,,2025-03-07 13:15:00,2025-03-07 13:37:00,Delivered,22.0,25,10,
11033,571,34,258,528,528,5,,2025-06-11 22:03:00,2025-06-11 23:03:00,Delivered,60.0,60,10,
11034,1718,110,286,142,142,5,,2024-05-21 07:20:00,2024-05-21 07:40:00,Delivered,20.0,0,10,
11035,890,52,253,74,74,1,5.0,2024-03-14 16:24:00,2024-03-14 17:09:00,Delivered,45.0,25,10,
11036,236,12,178,152,152,2,,2024-05-31 22:01:00,2024-05-31 23:01:00,Delivered,60.0,40,10,
11037,1023,71,210,677,677,3,1.0,2025-11-07 12:14:00,2025-11-07 12:59:00,Delivered,45.0,25,10,
11038,247,28,62,244,244,3,,2024-08-31 20:09:00,2024-08-31 21:06:00,Delivered,57.0,40,10,
11039,1234,85,204,299,299,5,,2024-10-25 22:33:00,2024-10-25 23:03:00,Delivered,30.0,25,10,
11040,1455,77,235,539,539,4,,2025-06-22 22:37:00,2025-06-22 23:04:00,Delivered,27.0,25,10,
11041,1086,52,147,46,46,1,12.0,2024-02-15 21:17:00,2024-02-15 22:09:00,Delivered,52.0,25,10,
11042,1106,58,219,266,266,5,,2024-09-22 16:56:00,2024-09-22 17:40:00,Delivered,44.0,25,10,
11043,1388,86,104,633,633,4,,2025-09-24 13:10:00,2025-09-24 13:36:00,Delivered,26.0,25,10,
11044,1774,110,146,353,353,3,,2024-12-18 19:16:00,2024-12-18 19:53:00,Delivered,37.0,25,10,
11045,1924,118,118,73,73,4,8.0,2024-03-13 21:34:00,2024-03-13 22:09:00,Delivered,35.0,60,10,
11046,546,43,256,599,599,5,,2025-08-21 19:48:00,2025-08-21 20:37:00,Delivered,49.0,25,10,
11047,445,13,182,254,254,3,,2024-09-10 09:29:00,2024-09-10 09:57:00,Delivered,28.0,40,10,
11048,221,12,103,516,516,4,9.0,2025-05-30 20:04:00,2025-05-30 20:41:00,Delivered,37.0,40,10,
11049,715,48,189,580,580,5,,2025-08-02 13:05:00,2025-08-02 14:05:00,Delivered,60.0,40,10,
11050,1049,52,288,136,136,4,,2024-05-15 22:03:00,2024-05-15 22:45:00,Delivered,42.0,0,10,
11051,273,16,170,272,272,5,,2024-09-28 21:00:00,,Cancelled,,40,10,Rider Unavailable
11052,123,12,103,250,250,4,2.0,2024-09-06 20:17:00,2024-09-06 20:47:00,Delivered,30.0,40,10,
11053,1570,96,176,415,415,3,3.0,2025-02-18 20:12:00,2025-02-18 20:40:00,Delivered,28.0,40,10,
11054,1905,104,155,308,308,1,,2024-11-03 12:57:00,2024-11-03 13:26:00,Delivered,29.0,25,10,
11055,1341,88,235,505,505,2,,2025-05-19 12:58:00,2025-05-19 13:57:00,Delivered,59.0,0,10,
11056,267,15,108,343,343,4,,2024-12-08 21:13:00,2024-12-08 22:09:00,Delivered,56.0,0,10,
11057,672,41,175,299,299,3,,2024-10-25 16:37:00,2024-10-25 17:34:00,Delivered,57.0,60,10,
11058,76,23,264,520,520,4,,2025-06-03 22:27:00,2025-06-03 23:14:00,Delivered,47.0,25,10,
11059,18,27,90,512,512,1,,2025-05-26 08:06:00,2025-05-26 08:44:00,Delivered,38.0,25,10,
11060,1239,89,235,356,356,3,2.0,2024-12-21 14:43:00,2024-12-21 15:17:00,Delivered,34.0,40,10,
11061,1610,101,61,370,370,1,2.0,2025-01-04 14:54:00,2025-01-04 15:28:00,Delivered,34.0,60,10,
11062,1839,110,68,232,232,1,,2024-08-19 19:14:00,2024-08-19 19:59:00,Delivered,45.0,25,10,
11063,1144,50,3,42,42,4,,2024-02-11 07:36:00,2024-02-11 08:16:00,Delivered,40.0,0,10,
11064,1540,101,280,422,422,3,5.0,2025-02-25 12:16:00,2025-02-25 13:02:00,Delivered,46.0,60,10,
11065,1274,75,70,398,398,3,,2025-02-01 17:12:00,2025-02-01 18:05:00,Delivered,53.0,60,10,
11066,296,12,178,605,605,4,8.0,2025-08-27 19:24:00,2025-08-27 20:15:00,Delivered,51.0,60,10,
11067,369,18,93,694,694,4,,2025-11-24 21:30:00,,Cancelled,,40,10,Customer Cancelled
11068,1783,118,80,57,57,5,2.0,2024-02-26 19:29:00,2024-02-26 19:55:00,Delivered,26.0,40,10,
11069,222,18,44,326,326,2,,2024-11-21 09:04:00,,Cancelled,,40,10,Rider Unavailable
11070,589,38,150,117,117,3,,2024-04-26 09:47:00,2024-04-26 10:14:00,Delivered,27.0,25,10,
11071,103,12,178,682,682,4,,2025-11-12 19:11:00,2025-11-12 19:49:00,Delivered,38.0,40,10,
11072,545,44,49,416,416,2,3.0,2025-02-19 14:29:00,2025-02-19 15:09:00,Delivered,40.0,25,10,
11073,1896,106,76,525,525,3,,2025-06-08 14:48:00,2025-06-08 15:32:00,Delivered,44.0,25,10,
11074,288,27,4,718,718,3,2.0,2025-12-18 10:12:00,2025-12-18 11:08:00,Delivered,56.0,0,10,
11075,984,70,154,34,34,4,,2024-02-03 12:10:00,2024-02-03 13:10:00,Delivered,60.0,40,10,
11076,581,37,41,553,553,3,,2025-07-06 19:35:00,2025-07-06 20:31:00,Delivered,56.0,40,10,
11077,345,23,90,245,245,5,,2024-09-01 09:02:00,2024-09-01 09:41:00,Delivered,39.0,60,10,
11078,1900,112,294,724,724,3,,2025-12-24 13:48:00,2025-12-24 14:25:00,Delivered,37.0,40,10,
11079,1060,62,117,467,467,1,,2025-04-11 20:21:00,2025-04-11 21:07:00,Delivered,46.0,40,10,
11080,1066,61,283,627,627,2,,2025-09-18 14:27:00,2025-09-18 15:23:00,Delivered,56.0,0,10,
11081,127,3,257,81,81,5,,2024-03-21 22:40:00,2024-03-21 23:03:00,Delivered,23.0,40,10,
11082,729,37,238,263,263,3,,2024-09-19 14:44:00,2024-09-19 15:29:00,Delivered,45.0,60,10,
11083,1423,81,18,549,549,4,,2025-07-02 13:08:00,,Cancelled,,25,10,Rider Unavailable
11084,280,6,190,104,104,5,,2024-04-13 22:53:00,2024-04-13 23:44:00,Delivered,51.0,60,10,
11085,1142,61,219,462,462,4,,2025-04-06 14:04:00,2025-04-06 14:26:00,Delivered,22.0,60,10,
11086,915,62,52,389,389,4,,2025-01-23 22:27:00,2025-01-23 23:20:00,Delivered,53.0,25,10,
11087,1232,84,7,716,716,2,7.0,2025-12-16 22:34:00,,Cancelled,,25,10,Rider Unavailable
11088,1107,62,52,404,404,3,,2025-02-07 13:44:00,2025-02-07 14:29:00,Delivered,45.0,40,10,
11089,84,20,63,551,551,1,,2025-07-04 20:29:00,2025-07-04 21:09:00,Delivered,40.0,25,10,
11090,974,62,52,317,317,5,,2024-11-12 21:47:00,2024-11-12 22:10:00,Delivered,23.0,40,10,
11091,1367,86,104,695,695,1,12.0,2025-11-25 09:43:00,2025-11-25 10:22:00,Delivered,39.0,0,10,
11092,779,31,132,488,488,4,,2025-05-02 12:35:00,2025-05-02 13:00:00,Delivered,25.0,25,10,
11093,27,11,213,43,43,1,,2024-02-12 14:16:00,2024-02-12 14:48:00,Delivered,32.0,25,10,
11094,975,69,202,228,228,1,,2024-08-15 19:11:00,2024-08-15 19:38:00,Delivered,27.0,40,10,
11095,1427,85,1,657,657,2,,2025-10-18 12:59:00,2025-10-18 13:31:00,Delivered,32.0,60,10,
11096,1646,100,168,472,472,2,9.0,2025-04-16 14:05:00,2025-04-16 14:33:00,Delivered,28.0,25,10,
11097,1388,90,70,687,687,5,,2025-11-17 14:58:00,2025-11-17 15:46:00,Delivered,48.0,40,10,
11098,255,26,69,272,272,1,,2024-09-28 19:40:00,2024-09-28 20:33:00,Delivered,53.0,60,10,
11099,1810,105,68,571,571,5,,2025-07-24 20:16:00,2025-07-24 20:44:00,Delivered,28.0,25,10,
11100,1737,104,218,412,412,3,,2025-02-15 16:46:00,2025-02-15 17:08:00,Delivered,22.0,40,10,
11101,984,53,243,621,621,1,,2025-09-12 09:52:00,2025-09-12 10:24:00,Delivered,32.0,0,10,
11102,1734,118,212,227,227,5,8.0,2024-08-14 22:24:00,2024-08-14 22:51:00,Delivered,27.0,60,10,
11103,772,41,238,72,72,5,,2024-03-12 07:40:00,2024-03-12 08:16:00,Delivered,36.0,40,10,
11104,756,38,78,415,415,4,1.0,2025-02-18 21:10:00,2025-02-18 21:40:00,Delivered,30.0,25,10,
11105,530,35,265,482,482,5,,2025-04-26 20:40:00,2025-04-26 21:34:00,Delivered,54.0,25,10,
11106,1568,97,101,75,75,3,,2024-03-15 22:17:00,2024-03-15 22:45:00,Delivered,28.0,60,10,
11107,155,12,199,5,5,3,,2024-01-05 20:11:00,2024-01-05 20:54:00,Delivered,43.0,25,10,
11108,13,1,95,451,451,5,,2025-03-26 12:43:00,2025-03-26 13:14:00,Delivered,31.0,40,10,
11109,707,45,265,608,608,2,,2025-08-30 14:18:00,2025-08-30 14:59:00,Delivered,41.0,40,10,
11110,1104,55,288,671,671,5,9.0,2025-11-01 07:34:00,2025-11-01 08:23:00,Delivered,49.0,40,10,
11111,458,20,182,480,480,1,,2025-04-24 13:31:00,2025-04-24 14:01:00,Delivered,30.0,0,10,
11112,250,7,4,677,677,2,,2025-11-07 19:03:00,2025-11-07 19:55:00,Delivered,52.0,0,10,
11113,1045,49,131,292,292,1,,2024-10-18 13:20:00,2024-10-18 14:15:00,Delivered,55.0,25,10,
11114,975,68,144,592,592,3,,2025-08-14 14:13:00,2025-08-14 14:55:00,Delivered,42.0,40,10,
11115,1114,54,141,572,572,2,,2025-07-25 17:00:00,2025-07-25 17:39:00,Delivered,39.0,40,10,
11116,1147,52,147,138,138,4,10.0,2024-05-17 19:48:00,2024-05-17 20:30:00,Delivered,42.0,25,10,
11117,794,48,185,110,110,1,,2024-04-19 16:28:00,2024-04-19 16:58:00,Delivered,30.0,25,10,
11118,1506,99,245,94,94,4,12.0,2024-04-03 22:45:00,2024-04-03 23:45:00,Delivered,60.0,0,10,
11119,241,18,216,624,624,3,,2025-09-15 10:34:00,2025-09-15 11:01:00,Delivered,27.0,40,10,
11120,1337,84,159,138,138,1,7.0,2024-05-17 14:58:00,2024-05-17 15:29:00,Delivered,31.0,25,10,
11121,510,38,228,420,420,3,,2025-02-23 19:10:00,2025-02-23 19:34:00,Delivered,24.0,40,10,
11122,1050,55,72,64,64,2,,2024-03-04 22:49:00,2024-03-04 23:28:00,Delivered,39.0,25,10,
11123,1237,79,247,431,431,5,,2025-03-06 09:17:00,2025-03-06 09:41:00,Delivered,24.0,60,10,
11124,197,10,100,382,382,4,,2025-01-16 22:51:00,,Cancelled,,25,10,Rider Unavailable
11125,151,23,90,635,635,4,,2025-09-26 13:56:00,2025-09-26 14:28:00,Delivered,32.0,25,10,
11126,1374,85,204,88,88,4,12.0,2024-03-28 20:36:00,2024-03-28 21:10:00,Delivered,34.0,25,10,
11127,69,29,46,127,127,3,11.0,2024-05-06 13:20:00,2024-05-06 13:46:00,Delivered,26.0,40,10,
11128,819,52,128,701,701,4,,2025-12-01 21:20:00,2025-12-01 21:54:00,Delivered,34.0,0,10,
11129,1519,98,263,535,535,2,,2025-06-18 17:14:00,2025-06-18 17:44:00,Delivered,30.0,25,10,
11130,740,46,38,537,537,4,,2025-06-20 14:16:00,2025-06-20 15:16:00,Delivered,60.0,25,10,
11131,1956,120,136,249,249,1,,2024-09-05 20:22:00,2024-09-05 21:19:00,Delivered,57.0,25,10,
11132,1512,99,200,535,535,3,,2025-06-18 19:53:00,2025-06-18 20:29:00,Delivered,36.0,25,10,
11133,143,13,213,141,141,5,,2024-05-20 12:49:00,2024-05-20 13:38:00,Delivered,49.0,40,10,
11134,1685,100,281,435,435,3,,2025-03-10 13:45:00,2025-03-10 14:32:00,Delivered,47.0,40,10,
11135,1076,50,224,65,65,4,,2024-03-05 13:00:00,2024-03-05 13:42:00,Delivered,42.0,40,10,
11136,847,64,277,611,611,2,,2025-09-02 17:54:00,,Cancelled,,0,10,Customer Cancelled
11137,1024,67,20,200,200,1,,2024-07-18 12:13:00,2024-07-18 12:37:00,Delivered,24.0,40,10,
11138,1668,98,232,200,200,4,,2024-07-18 13:06:00,,Cancelled,,40,10,Customer Cancelled
11139,479,3,217,613,613,2,,2025-09-04 20:57:00,2025-09-04 21:49:00,Delivered,52.0,25,10,
11140,1648,98,176,293,293,4,,2024-10-19 20:36:00,2024-10-19 21:18:00,Delivered,42.0,25,10,
11141,1333,90,15,137,137,3,,2024-05-16 12:44:00,2024-05-16 13:30:00,Delivered,46.0,40,10,
11142,1155,52,111,79,79,2,,2024-03-19 12:08:00,2024-03-19 12:51:00,Delivered,43.0,40,10,
11143,346,4,282,161,161,2,,2024-06-09 17:24:00,2024-06-09 18:02:00,Delivered,38.0,40,10,
11144,141,18,158,596,596,3,,2025-08-18 20:16:00,2025-08-18 20:36:00,Delivered,20.0,25,10,
11145,912,71,180,552,552,3,,2025-07-05 19:59:00,2025-07-05 20:35:00,Delivered,36.0,25,10,
11146,1610,101,5,146,146,3,,2024-05-25 17:51:00,2024-05-25 18:48:00,Delivered,57.0,40,10,
11147,1522,97,106,459,459,5,11.0,2025-04-03 14:46:00,2025-04-03 15:44:00,Delivered,58.0,40,10,
11148,1492,80,7,360,360,2,,2024-12-25 10:48:00,2024-12-25 11:13:00,Delivered,25.0,60,10,
11149,420,23,236,576,576,1,,2025-07-29 12:20:00,2025-07-29 13:04:00,Delivered,44.0,25,10,
11150,1297,81,145,274,274,3,,2024-09-30 08:05:00,2024-09-30 08:40:00,Delivered,35.0,25,10,
11151,530,40,150,643,643,1,,2025-10-04 20:40:00,2025-10-04 21:31:00,Delivered,51.0,25,10,
11152,1926,115,183,665,665,1,,2025-10-26 09:08:00,2025-10-26 09:35:00,Delivered,27.0,40,10,
11153,1618,100,126,711,711,1,11.0,2025-12-11 08:03:00,2025-12-11 08:49:00,Delivered,46.0,0,10,
11154,957,63,277,368,368,2,,2025-01-02 21:47:00,2025-01-02 22:17:00,Delivered,30.0,40,10,
11155,443,11,250,367,367,3,,2025-01-01 20:41:00,2025-01-01 21:18:00,Delivered,37.0,25,10,
11156,1239,84,129,574,574,3,,2025-07-27 12:25:00,2025-07-27 13:21:00,Delivered,56.0,40,10,
11157,1178,50,224,248,248,1,,2024-09-04 14:09:00,2024-09-04 15:03:00,Delivered,54.0,40,10,
11158,7,1,26,706,706,5,,2025-12-06 19:20:00,,Cancelled,,25,10,Payment Failed
11159,1593,91,270,624,624,2,,2025-09-15 14:35:00,2025-09-15 15:11:00,Delivered,36.0,0,10,
11160,1588,99,200,154,154,2,,2024-06-02 12:27:00,2024-06-02 13:04:00,Delivered,37.0,60,10,
11161,566,48,300,596,596,3,,2025-08-18 22:45:00,2025-08-18 23:24:00,Delivered,39.0,25,10,
11162,1825,120,241,711,711,4,2.0,2025-12-11 12:13:00,2025-12-11 12:35:00,Delivered,22.0,25,10,
11163,930,62,117,598,598,3,,2025-08-20 22:53:00,2025-08-20 23:36:00,Delivered,43.0,40,10,
11164,1155,55,253,51,51,4,,2024-02-20 12:40:00,2024-02-20 13:19:00,Delivered,39.0,40,10,
11165,600,43,185,650,650,4,1.0,2025-10-11 21:10:00,2025-10-11 21:56:00,Delivered,46.0,60,10,
11166,636,39,21,357,357,2,,2024-12-22 20:01:00,2024-12-22 20:28:00,Delivered,27.0,0,10,
11167,1754,106,167,179,179,1,6.0,2024-06-27 22:05:00,,Cancelled,,25,10,Rider Unavailable
11168,482,9,34,196,196,3,1.0,2024-07-14 14:49:00,2024-07-14 15:23:00,Delivered,34.0,25,10,
11169,430,15,67,678,678,5,,2025-11-08 14:15:00,2025-11-08 14:47:00,Delivered,32.0,40,10,
11170,102,22,9,683,683,5,,2025-11-13 08:34:00,2025-11-13 09:34:00,Delivered,60.0,25,10,
11171,325,27,236,429,429,2,,2025-03-04 14:17:00,2025-03-04 14:40:00,Delivered,23.0,25,10,
11172,1880,105,146,11,11,4,3.0,2024-01-11 14:06:00,2024-01-11 14:46:00,Delivered,40.0,25,10,
11173,528,45,77,717,717,4,,2025-12-17 13:57:00,2025-12-17 14:54:00,Delivered,57.0,40,10,
11174,51,20,254,550,550,5,,2025-07-03 13:45:00,2025-07-03 14:12:00,Delivered,27.0,0,10,
11175,146,15,60,60,60,5,,2024-02-29 10:23:00,2024-02-29 11:03:00,Delivered,40.0,40,10,
11176,705,37,38,105,105,5,,2024-04-14 19:14:00,2024-04-14 20:02:00,Delivered,48.0,0,10,
11177,530,33,265,278,278,4,,2024-10-04 21:11:00,2024-10-04 21:55:00,Delivered,44.0,0,10,
11178,73,19,237,292,292,4,5.0,2024-10-18 22:02:00,2024-10-18 23:02:00,Delivered,60.0,40,10,
11179,6,6,174,304,304,3,5.0,2024-10-30 20:39:00,2024-10-30 21:15:00,Delivered,36.0,0,10,
11180,1692,100,249,581,581,5,11.0,2025-08-03 08:17:00,2025-08-03 08:52:00,Delivered,35.0,60,10,
11181,1479,74,129,180,180,4,,2024-06-28 14:47:00,2024-06-28 15:43:00,Delivered,56.0,25,10,
11182,1924,118,212,198,198,3,,2024-07-16 22:49:00,2024-07-16 23:49:00,Delivered,60.0,25,10,
11183,1853,104,27,247,247,3,8.0,2024-09-03 13:42:00,2024-09-03 14:22:00,Delivered,40.0,0,10,
11184,1981,120,184,312,312,3,,2024-11-07 13:55:00,2024-11-07 14:54:00,Delivered,59.0,25,10,
11185,1448,81,18,469,469,4,6.0,2025-04-13 19:56:00,2025-04-13 20:48:00,Delivered,52.0,40,10,
11186,1947,118,80,182,182,1,,2024-06-30 12:36:00,2024-06-30 13:01:00,Delivered,25.0,40,10,
11187,1963,106,207,352,352,4,2.0,2024-12-17 07:38:00,2024-12-17 08:36:00,Delivered,58.0,40,10,
11188,1304,75,51,345,345,5,,2024-12-10 12:31:00,2024-12-10 13:20:00,Delivered,49.0,25,10,
11189,1098,50,137,137,137,3,,2024-05-16 14:06:00,2024-05-16 14:59:00,Delivered,53.0,25,10,
11190,1045,60,177,240,240,3,1.0,2024-08-27 17:43:00,2024-08-27 18:28:00,Delivered,45.0,0,10,
11191,1153,64,133,288,288,1,,2024-10-14 19:56:00,2024-10-14 20:29:00,Delivered,33.0,0,10,
11192,62,16,170,504,504,2,,2025-05-18 19:22:00,2025-05-18 20:12:00,Delivered,50.0,0,10,
11193,1414,74,7,79,79,2,,2024-03-19 20:31:00,2024-03-19 21:28:00,Delivered,57.0,25,10,
11194,1437,86,70,675,675,5,,2025-11-05 17:57:00,2025-11-05 18:17:00,Delivered,20.0,25,10,
11195,96,18,44,443,443,5,,2025-03-18 22:41:00,2025-03-18 23:32:00,Delivered,51.0,40,10,
11196,1246,86,51,624,624,4,,2025-09-15 21:01:00,2025-09-15 21:51:00,Delivered,50.0,60,10,
11197,1252,75,51,478,478,1,,2025-04-22 09:30:00,2025-04-22 09:59:00,Delivered,29.0,40,10,
11198,967,69,293,569,569,3,,2025-07-22 19:50:00,2025-07-22 20:17:00,Delivered,27.0,40,10,
11199,1491,87,285,199,199,4,8.0,2024-07-17 13:33:00,2024-07-17 14:23:00,Delivered,50.0,25,10,
11200,1391,85,204,323,323,2,,2024-11-18 21:59:00,2024-11-18 22:26:00,Delivered,27.0,40,10,
11201,1208,86,15,465,465,1,,2025-04-09 14:08:00,2025-04-09 14:41:00,Delivered,33.0,0,10,
11202,1332,85,120,134,134,1,,2024-05-13 13:37:00,,Cancelled,,60,10,Restaurant Closed
11203,1378,82,273,716,716,3,7.0,2025-12-16 21:58:00,2025-12-16 22:27:00,Delivered,29.0,0,10,
11204,1979,119,151,302,302,5,8.0,2024-10-28 21:24:00,2024-10-28 22:16:00,Delivered,52.0,0,10,
11205,1998,114,269,544,544,5,,2025-06-27 13:35:00,2025-06-27 14:10:00,Delivered,35.0,0,10,
11206,1073,69,87,460,460,1,,2025-04-04 09:37:00,2025-04-04 10:22:00,Delivered,45.0,25,10,
11207,290,12,199,177,177,3,9.0,2024-06-25 17:15:00,2024-06-25 17:36:00,Delivered,21.0,25,10,
11208,1182,63,20,330,330,2,,2024-11-25 10:40:00,2024-11-25 11:11:00,Delivered,31.0,25,10,
11209,1323,82,138,457,457,5,8.0,2025-04-01 10:54:00,2025-04-01 11:51:00,Delivered,57.0,25,10,
11210,1370,87,285,429,429,1,,2025-03-04 09:41:00,2025-03-04 10:23:00,Delivered,42.0,25,10,
11211,662,48,189,616,616,5,,2025-09-07 22:54:00,2025-09-07 23:41:00,Delivered,47.0,40,10,
11212,208,29,79,661,661,5,,2025-10-22 13:09:00,,Cancelled,,40,10,Customer Cancelled
11213,418,25,14,640,640,5,9.0,2025-10-01 12:52:00,2025-10-01 13:39:00,Delivered,47.0,25,10,
11214,368,28,278,495,495,3,,2025-05-09 14:32:00,2025-05-09 15:26:00,Delivered,54.0,40,10,
11215,1879,120,136,172,172,2,,2024-06-20 21:20:00,2024-06-20 22:05:00,Delivered,45.0,0,10,
11216,57,12,260,116,116,4,12.0,2024-04-25 16:42:00,2024-04-25 17:25:00,Delivered,43.0,25,10,
11217,1622,100,114,269,269,3,,2024-09-25 14:42:00,2024-09-25 15:09:00,Delivered,27.0,40,10,
11218,1904,119,151,673,673,4,,2025-11-03 21:50:00,2025-11-03 22:14:00,Delivered,24.0,40,10,
11219,1382,85,242,286,286,1,4.0,2024-10-12 13:32:00,2024-10-12 13:55:00,Delivered,23.0,25,10,
11220,1690,97,94,518,518,1,3.0,2025-06-01 09:58:00,,Cancelled,,60,10,Payment Failed
11221,60,15,83,697,697,5,,2025-11-27 20:35:00,2025-11-27 20:59:00,Delivered,24.0,25,10,
11222,1855,110,146,159,159,5,,2024-06-07 17:45:00,2024-06-07 18:12:00,Delivered,27.0,0,10,
11223,32,3,272,156,156,3,2.0,2024-06-04 19:53:00,2024-06-04 20:36:00,Delivered,43.0,25,10,
11224,41,3,257,540,540,4,11.0,2025-06-23 07:07:00,2025-06-23 08:07:00,Delivered,60.0,25,10,
11225,563,38,150,360,360,3,,2024-12-25 13:32:00,2024-12-25 14:28:00,Delivered,56.0,40,10,
11226,1179,67,20,382,382,3,,2025-01-16 16:57:00,2025-01-16 17:37:00,Delivered,40.0,60,10,
11227,1612,101,193,681,681,4,11.0,2025-11-11 17:16:00,2025-11-11 18:06:00,Delivered,50.0,40,10,
11228,1064,71,177,345,345,4,,2024-12-10 10:15:00,,Cancelled,,40,10,Payment Failed
11229,1040,55,75,614,614,4,3.0,2025-09-05 14:26:00,2025-09-05 14:53:00,Delivered,27.0,0,10,
11230,1856,112,267,246,246,2,,2024-09-02 13:30:00,2024-09-02 14:08:00,Delivered,38.0,0,10,
11231,285,7,163,503,503,5,11.0,2025-05-17 12:21:00,2025-05-17 12:54:00,Delivered,33.0,25,10,
11232,1356,87,91,297,297,5,9.0,2024-10-23 12:03:00,2024-10-23 12:33:00,Delivered,30.0,40,10,
11233,1687,99,200,438,438,2,1.0,2025-03-13 22:12:00,2025-03-13 22:43:00,Delivered,31.0,25,10,
11234,1790,120,184,519,519,1,5.0,2025-06-02 09:46:00,2025-06-02 10:15:00,Delivered,29.0,40,10,
11235,846,70,283,101,101,3,4.0,2024-04-10 21:02:00,2024-04-10 21:50:00,Delivered,48.0,40,10,
11236,161,12,260,265,265,3,,2024-09-21 13:17:00,2024-09-21 14:02:00,Delivered,45.0,0,10,
11237,385,27,264,536,536,4,,2025-06-19 16:16:00,2025-06-19 16:47:00,Delivered,31.0,60,10,
11238,480,28,170,525,525,1,,2025-06-08 21:41:00,2025-06-08 22:26:00,Delivered,45.0,25,10,
11239,841,66,116,132,132,4,7.0,2024-05-11 07:56:00,,Cancelled,,0,10,Payment Failed
11240,391,12,165,512,512,4,,2025-05-26 17:50:00,2025-05-26 18:24:00,Delivered,34.0,25,10,
11241,222,29,209,97,97,1,,2024-04-06 17:20:00,2024-04-06 18:14:00,Delivered,54.0,25,10,
11242,871,57,125,436,436,1,,2025-03-11 17:40:00,2025-03-11 18:37:00,Delivered,57.0,60,10,
11243,1973,108,151,694,694,2,5.0,2025-11-24 12:42:00,2025-11-24 13:19:00,Delivered,37.0,25,10,
11244,288,23,90,453,453,3,8.0,2025-03-28 20:37:00,2025-03-28 21:24:00,Delivered,47.0,40,10,
11245,20,12,165,215,215,5,12.0,2024-08-02 13:30:00,2024-08-02 13:51:00,Delivered,21.0,25,10,
11246,336,13,213,28,28,3,,2024-01-28 19:09:00,2024-01-28 20:00:00,Delivered,51.0,40,10,
11247,853,50,224,702,702,1,,2025-12-02 17:08:00,2025-12-02 17:50:00,Delivered,42.0,40,10,
11248,770,43,25,44,44,5,6.0,2024-02-13 12:39:00,2024-02-13 13:04:00,Delivered,25.0,60,10,
11249,426,26,278,42,42,4,8.0,2024-02-11 07:45:00,2024-02-11 08:23:00,Delivered,38.0,40,10,
11250,1513,100,168,227,227,5,9.0,2024-08-14 09:51:00,2024-08-14 10:31:00,Delivered,40.0,25,10,
11251,606,43,92,669,669,1,9.0,2025-10-30 13:44:00,2025-10-30 14:43:00,Delivered,59.0,60,10,
11252,308,4,83,609,609,1,,2025-08-31 10:38:00,2025-08-31 11:29:00,Delivered,51.0,25,10,
11253,191,6,174,439,439,4,8.0,2025-03-14 14:57:00,2025-03-14 15:43:00,Delivered,46.0,40,10,
11254,1262,90,109,86,86,2,,2024-03-26 14:00:00,2024-03-26 14:38:00,Delivered,38.0,40,10,
11255,1313,90,51,354,354,1,,2024-12-19 13:54:00,2024-12-19 14:15:00,Delivered,21.0,25,10,
11256,1287,85,204,186,186,3,,2024-07-04 22:17:00,2024-07-04 23:06:00,Delivered,49.0,40,10,
11257,521,35,78,151,151,4,7.0,2024-05-30 07:15:00,2024-05-30 08:08:00,Delivered,53.0,60,10,
11258,1173,49,208,103,103,4,1.0,2024-04-12 14:07:00,2024-04-12 15:04:00,Delivered,57.0,25,10,
11259,526,48,300,19,19,5,,2024-01-19 12:11:00,2024-01-19 12:51:00,Delivered,40.0,25,10,
11260,1892,105,234,282,282,5,,2024-10-08 13:49:00,2024-10-08 14:29:00,Delivered,40.0,25,10,
11261,494,18,44,727,727,4,6.0,2025-12-27 21:45:00,2025-12-27 22:39:00,Delivered,54.0,60,10,
11262,861,50,287,625,625,5,,2025-09-16 07:56:00,2025-09-16 08:35:00,Delivered,39.0,25,10,
11263,407,6,164,139,139,2,,2024-05-18 12:00:00,2024-05-18 12:24:00,Delivered,24.0,25,10,
11264,1058,68,84,719,719,4,,2025-12-19 13:30:00,,Cancelled,,25,10,Rider Unavailable
11265,123,12,203,556,556,5,,2025-07-09 19:25:00,2025-07-09 19:51:00,Delivered,26.0,40,10,
11266,73,8,279,347,347,1,,2024-12-12 21:35:00,2024-12-12 22:01:00,Delivered,26.0,60,10,
